"month","day","broad.behavior","family","Freq"
"8","4","Active movement","Parulidae",0
"5","5","Active movement","Parulidae",1
"8","5","Active movement","Parulidae",0
"5","6","Active movement","Parulidae",0
"8","6","Active movement","Parulidae",0
"5","7","Active movement","Parulidae",1
"8","7","Active movement","Parulidae",0
"5","8","Active movement","Parulidae",0
"8","8","Active movement","Parulidae",0
"5","9","Active movement","Parulidae",0
"8","9","Active movement","Parulidae",0
"5","10","Active movement","Parulidae",0
"8","10","Active movement","Parulidae",0
"5","14","Active movement","Parulidae",0
"8","14","Active movement","Parulidae",0
"5","15","Active movement","Parulidae",0
"8","15","Active movement","Parulidae",0
"5","16","Active movement","Parulidae",0
"8","16","Active movement","Parulidae",0
"5","17","Active movement","Parulidae",0
"8","17","Active movement","Parulidae",0
"5","18","Active movement","Parulidae",0
"8","18","Active movement","Parulidae",0
"5","19","Active movement","Parulidae",0
"8","19","Active movement","Parulidae",0
"5","20","Active movement","Parulidae",0
"8","20","Active movement","Parulidae",0
"5","21","Active movement","Parulidae",0
"8","21","Active movement","Parulidae",0
"5","22","Active movement","Parulidae",0
"8","22","Active movement","Parulidae",0
"5","23","Active movement","Parulidae",0
"8","23","Active movement","Parulidae",0
"5","24","Active movement","Parulidae",0
"8","24","Active movement","Parulidae",0
"5","1","Cleaning","Parulidae",0
"8","1","Cleaning","Parulidae",0
"5","2","Cleaning","Parulidae",0
"8","2","Cleaning","Parulidae",0
"5","3","Cleaning","Parulidae",0
"8","3","Cleaning","Parulidae",0
"5","4","Cleaning","Parulidae",0
"8","4","Cleaning","Parulidae",0
"5","5","Cleaning","Parulidae",0
"8","5","Cleaning","Parulidae",0
"5","6","Cleaning","Parulidae",0
"8","6","Cleaning","Parulidae",0
"5","7","Cleaning","Parulidae",0
"8","7","Cleaning","Parulidae",0
"5","8","Cleaning","Parulidae",0
"8","8","Cleaning","Parulidae",0
"5","9","Cleaning","Parulidae",0
"8","9","Cleaning","Parulidae",0
"5","10","Cleaning","Parulidae",0
"8","10","Cleaning","Parulidae",0
"5","14","Cleaning","Parulidae",0
"8","14","Cleaning","Parulidae",0
"5","15","Cleaning","Parulidae",0
"8","15","Cleaning","Parulidae",0
"5","16","Cleaning","Parulidae",0
"8","16","Cleaning","Parulidae",0
"5","17","Cleaning","Parulidae",0
"8","17","Cleaning","Parulidae",0
"5","18","Cleaning","Parulidae",0
"8","18","Cleaning","Parulidae",0
"5","19","Cleaning","Parulidae",0
"8","19","Cleaning","Parulidae",0
"5","20","Cleaning","Parulidae",0
"8","20","Cleaning","Parulidae",0
"5","21","Cleaning","Parulidae",0
"8","21","Cleaning","Parulidae",0
"5","22","Cleaning","Parulidae",0
"8","22","Cleaning","Parulidae",0
"5","23","Cleaning","Parulidae",0
"8","23","Cleaning","Parulidae",0
"5","24","Cleaning","Parulidae",0
"8","24","Cleaning","Parulidae",0
"5","1","Feeding","Parulidae",1
"8","1","Feeding","Parulidae",0
"5","2","Feeding","Parulidae",0
"8","2","Feeding","Parulidae",0
"5","3","Feeding","Parulidae",1
"8","3","Feeding","Parulidae",0
"5","4","Feeding","Parulidae",0
"8","4","Feeding","Parulidae",0
"5","5","Feeding","Parulidae",0
"8","5","Feeding","Parulidae",0
"5","6","Feeding","Parulidae",2
"8","6","Feeding","Parulidae",0
"5","7","Feeding","Parulidae",3
"8","7","Feeding","Parulidae",0
"5","8","Feeding","Parulidae",1
"8","8","Feeding","Parulidae",0
"5","9","Feeding","Parulidae",0
"8","9","Feeding","Parulidae",0
"5","10","Feeding","Parulidae",0
"8","10","Feeding","Parulidae",0
"5","14","Feeding","Parulidae",0
"8","14","Feeding","Parulidae",0
"5","15","Feeding","Parulidae",0
"8","15","Feeding","Parulidae",0
"5","16","Feeding","Parulidae",0
"8","16","Feeding","Parulidae",1
"5","17","Feeding","Parulidae",0
"8","17","Feeding","Parulidae",0
"5","18","Feeding","Parulidae",0
"8","18","Feeding","Parulidae",0
"5","19","Feeding","Parulidae",0
"8","19","Feeding","Parulidae",0
"5","20","Feeding","Parulidae",0
"8","20","Feeding","Parulidae",0
"5","21","Feeding","Parulidae",0
"8","21","Feeding","Parulidae",0
"5","22","Feeding","Parulidae",0
"8","22","Feeding","Parulidae",0
"5","23","Feeding","Parulidae",0
"8","23","Feeding","Parulidae",0
"5","24","Feeding","Parulidae",0
"8","24","Feeding","Parulidae",0
"5","1","Inactivity","Parulidae",0
"8","1","Inactivity","Parulidae",0
"5","2","Inactivity","Parulidae",0
"8","2","Inactivity","Parulidae",0
"5","3","Inactivity","Parulidae",0
"8","3","Inactivity","Parulidae",0
"5","4","Inactivity","Parulidae",0
"8","4","Inactivity","Parulidae",0
"5","5","Inactivity","Parulidae",0
"8","5","Inactivity","Parulidae",0
"5","6","Inactivity","Parulidae",0
"8","6","Inactivity","Parulidae",0
"5","7","Inactivity","Parulidae",0
"8","7","Inactivity","Parulidae",0
"5","8","Inactivity","Parulidae",0
"8","8","Inactivity","Parulidae",0
"5","9","Inactivity","Parulidae",0
"8","9","Inactivity","Parulidae",0
"5","10","Inactivity","Parulidae",0
"8","10","Inactivity","Parulidae",0
"5","14","Inactivity","Parulidae",0
"8","14","Inactivity","Parulidae",0
"5","15","Inactivity","Parulidae",0
"8","15","Inactivity","Parulidae",0
"5","16","Inactivity","Parulidae",0
"8","16","Inactivity","Parulidae",0
"5","17","Inactivity","Parulidae",0
"8","17","Inactivity","Parulidae",0
"5","18","Inactivity","Parulidae",0
"8","18","Inactivity","Parulidae",0
"5","19","Inactivity","Parulidae",0
"8","19","Inactivity","Parulidae",0
"5","20","Inactivity","Parulidae",0
"8","20","Inactivity","Parulidae",0
"5","21","Inactivity","Parulidae",0
"8","21","Inactivity","Parulidae",0
"5","22","Inactivity","Parulidae",0
"8","22","Inactivity","Parulidae",0
"5","23","Inactivity","Parulidae",0
"8","23","Inactivity","Parulidae",0
"5","24","Inactivity","Parulidae",0
"8","24","Inactivity","Parulidae",0
"5","1","Territorial/mating","Parulidae",0
"8","1","Territorial/mating","Parulidae",0
"5","2","Territorial/mating","Parulidae",0
"8","2","Territorial/mating","Parulidae",0
"5","3","Territorial/mating","Parulidae",0
"8","3","Territorial/mating","Parulidae",0
"5","4","Territorial/mating","Parulidae",0
"8","4","Territorial/mating","Parulidae",0
"5","5","Territorial/mating","Parulidae",0
"8","5","Territorial/mating","Parulidae",0
"5","6","Territorial/mating","Parulidae",0
"8","6","Territorial/mating","Parulidae",0
"5","7","Territorial/mating","Parulidae",0
"8","7","Territorial/mating","Parulidae",0
"5","8","Territorial/mating","Parulidae",0
"8","8","Territorial/mating","Parulidae",0
"5","9","Territorial/mating","Parulidae",0
"8","9","Territorial/mating","Parulidae",0
"5","10","Territorial/mating","Parulidae",1
"8","10","Territorial/mating","Parulidae",0
"5","14","Territorial/mating","Parulidae",0
"8","14","Territorial/mating","Parulidae",0
"5","15","Territorial/mating","Parulidae",0
"8","15","Territorial/mating","Parulidae",0
"5","16","Territorial/mating","Parulidae",0
"8","16","Territorial/mating","Parulidae",0
"5","17","Territorial/mating","Parulidae",0
"8","17","Territorial/mating","Parulidae",0
"5","18","Territorial/mating","Parulidae",0
"8","18","Territorial/mating","Parulidae",0
"5","19","Territorial/mating","Parulidae",0
"8","19","Territorial/mating","Parulidae",0
"5","20","Territorial/mating","Parulidae",0
"8","20","Territorial/mating","Parulidae",0
"5","21","Territorial/mating","Parulidae",0
"8","21","Territorial/mating","Parulidae",0
"5","22","Territorial/mating","Parulidae",0
"8","22","Territorial/mating","Parulidae",0
"5","23","Territorial/mating","Parulidae",0
"8","23","Territorial/mating","Parulidae",0
"5","24","Territorial/mating","Parulidae",0
"8","24","Territorial/mating","Parulidae",0
"5","1","Active movement","Passerellidae",8
"8","1","Active movement","Passerellidae",0
"5","2","Active movement","Passerellidae",10
"8","2","Active movement","Passerellidae",0
"5","3","Active movement","Passerellidae",4
"8","3","Active movement","Passerellidae",0
"5","4","Active movement","Passerellidae",1
"8","4","Active movement","Passerellidae",0
"5","5","Active movement","Passerellidae",1
"8","5","Active movement","Passerellidae",0
"5","6","Active movement","Passerellidae",4
"8","6","Active movement","Passerellidae",0
"5","7","Active movement","Passerellidae",1
"8","7","Active movement","Passerellidae",0
"5","8","Active movement","Passerellidae",2
"8","8","Active movement","Passerellidae",0
"5","9","Active movement","Passerellidae",0
"8","9","Active movement","Passerellidae",0
"5","10","Active movement","Passerellidae",6
"8","10","Active movement","Passerellidae",0
"5","14","Active movement","Passerellidae",0
"8","14","Active movement","Passerellidae",3
"5","15","Active movement","Passerellidae",0
"8","15","Active movement","Passerellidae",1
"5","16","Active movement","Passerellidae",0
"8","16","Active movement","Passerellidae",5
"5","17","Active movement","Passerellidae",0
"8","17","Active movement","Passerellidae",1
"5","18","Active movement","Passerellidae",0
"8","18","Active movement","Passerellidae",6
"5","19","Active movement","Passerellidae",0
"8","19","Active movement","Passerellidae",9
"5","20","Active movement","Passerellidae",0
"8","20","Active movement","Passerellidae",3
"5","21","Active movement","Passerellidae",0
"8","21","Active movement","Passerellidae",6
"5","22","Active movement","Passerellidae",0
"8","22","Active movement","Passerellidae",0
"5","23","Active movement","Passerellidae",0
"8","23","Active movement","Passerellidae",5
"5","24","Active movement","Passerellidae",0
"8","24","Active movement","Passerellidae",1
"5","1","Cleaning","Passerellidae",0
"8","1","Cleaning","Passerellidae",0
"5","2","Cleaning","Passerellidae",0
"8","2","Cleaning","Passerellidae",0
"5","3","Cleaning","Passerellidae",0
"8","3","Cleaning","Passerellidae",0
"5","4","Cleaning","Passerellidae",0
"8","4","Cleaning","Passerellidae",0
"5","5","Cleaning","Passerellidae",0
"8","5","Cleaning","Passerellidae",0
"5","6","Cleaning","Passerellidae",0
"8","6","Cleaning","Passerellidae",0
"5","7","Cleaning","Passerellidae",0
"8","7","Cleaning","Passerellidae",0
"5","8","Cleaning","Passerellidae",1
"8","8","Cleaning","Passerellidae",0
"5","9","Cleaning","Passerellidae",0
"8","9","Cleaning","Passerellidae",0
"5","10","Cleaning","Passerellidae",0
"8","10","Cleaning","Passerellidae",0
"5","14","Cleaning","Passerellidae",0
"8","14","Cleaning","Passerellidae",0
"5","15","Cleaning","Passerellidae",0
"8","15","Cleaning","Passerellidae",0
"5","16","Cleaning","Passerellidae",0
"8","16","Cleaning","Passerellidae",0
"5","17","Cleaning","Passerellidae",0
"8","17","Cleaning","Passerellidae",0
"5","18","Cleaning","Passerellidae",0
"8","18","Cleaning","Passerellidae",0
"5","19","Cleaning","Passerellidae",0
"8","19","Cleaning","Passerellidae",0
"5","20","Cleaning","Passerellidae",0
"8","20","Cleaning","Passerellidae",0
"5","21","Cleaning","Passerellidae",0
"8","21","Cleaning","Passerellidae",0
"5","22","Cleaning","Passerellidae",0
"8","22","Cleaning","Passerellidae",0
"5","23","Cleaning","Passerellidae",0
"8","23","Cleaning","Passerellidae",0
"5","24","Cleaning","Passerellidae",0
"8","24","Cleaning","Passerellidae",0
"5","1","Feeding","Passerellidae",0
"8","1","Feeding","Passerellidae",0
"5","2","Feeding","Passerellidae",0
"8","2","Feeding","Passerellidae",0
"5","3","Feeding","Passerellidae",0
"8","3","Feeding","Passerellidae",0
"5","4","Feeding","Passerellidae",0
"8","4","Feeding","Passerellidae",0
"5","5","Feeding","Passerellidae",1
"8","5","Feeding","Passerellidae",0
"5","6","Feeding","Passerellidae",0
"8","6","Feeding","Passerellidae",0
"5","7","Feeding","Passerellidae",0
"8","7","Feeding","Passerellidae",0
"5","8","Feeding","Passerellidae",0
"8","8","Feeding","Passerellidae",0
"5","9","Feeding","Passerellidae",0
"8","9","Feeding","Passerellidae",0
"5","10","Feeding","Passerellidae",4
"8","10","Feeding","Passerellidae",0
"5","14","Feeding","Passerellidae",0
"8","14","Feeding","Passerellidae",0
"5","15","Feeding","Passerellidae",0
"8","15","Feeding","Passerellidae",0
"5","16","Feeding","Passerellidae",0
"8","16","Feeding","Passerellidae",0
"5","17","Feeding","Passerellidae",0
"8","17","Feeding","Passerellidae",0
"5","18","Feeding","Passerellidae",0
"8","18","Feeding","Passerellidae",0
"5","19","Feeding","Passerellidae",0
"8","19","Feeding","Passerellidae",0
"5","20","Feeding","Passerellidae",0
"8","20","Feeding","Passerellidae",2
"5","21","Feeding","Passerellidae",0
"8","21","Feeding","Passerellidae",0
"5","22","Feeding","Passerellidae",0
"8","22","Feeding","Passerellidae",1
"5","23","Feeding","Passerellidae",0
"8","23","Feeding","Passerellidae",0
"5","24","Feeding","Passerellidae",0
"8","24","Feeding","Passerellidae",0
"5","1","Inactivity","Passerellidae",5
"8","1","Inactivity","Passerellidae",0
"5","2","Inactivity","Passerellidae",4
"8","2","Inactivity","Passerellidae",0
"5","3","Inactivity","Passerellidae",1
"8","3","Inactivity","Passerellidae",0
"5","4","Inactivity","Passerellidae",0
"8","4","Inactivity","Passerellidae",0
"5","5","Inactivity","Passerellidae",0
"8","5","Inactivity","Passerellidae",0
"5","6","Inactivity","Passerellidae",4
"8","6","Inactivity","Passerellidae",0
"5","7","Inactivity","Passerellidae",2
"8","7","Inactivity","Passerellidae",0
"5","8","Inactivity","Passerellidae",0
"8","8","Inactivity","Passerellidae",0
"5","9","Inactivity","Passerellidae",0
"8","9","Inactivity","Passerellidae",0
"5","10","Inactivity","Passerellidae",3
"8","10","Inactivity","Passerellidae",0
"5","14","Inactivity","Passerellidae",0
"8","14","Inactivity","Passerellidae",2
"5","15","Inactivity","Passerellidae",0
"8","15","Inactivity","Passerellidae",4
"5","16","Inactivity","Passerellidae",0
"8","16","Inactivity","Passerellidae",5
"5","17","Inactivity","Passerellidae",0
"8","17","Inactivity","Passerellidae",6
"5","18","Inactivity","Passerellidae",0
"8","18","Inactivity","Passerellidae",2
"5","19","Inactivity","Passerellidae",0
"8","19","Inactivity","Passerellidae",0
"5","20","Inactivity","Passerellidae",0
"8","20","Inactivity","Passerellidae",0
"5","21","Inactivity","Passerellidae",0
"8","21","Inactivity","Passerellidae",0
"5","22","Inactivity","Passerellidae",0
"8","22","Inactivity","Passerellidae",9
"5","23","Inactivity","Passerellidae",0
"8","23","Inactivity","Passerellidae",3
"5","24","Inactivity","Passerellidae",0
"8","24","Inactivity","Passerellidae",4
"5","1","Territorial/mating","Passerellidae",4
"8","1","Territorial/mating","Passerellidae",0
"5","2","Territorial/mating","Passerellidae",9
"8","2","Territorial/mating","Passerellidae",0
"5","3","Territorial/mating","Passerellidae",16
"8","3","Territorial/mating","Passerellidae",0
"5","4","Territorial/mating","Passerellidae",15
"8","4","Territorial/mating","Passerellidae",0
"5","5","Territorial/mating","Passerellidae",1
"8","5","Territorial/mating","Passerellidae",0
"5","6","Territorial/mating","Passerellidae",13
"8","6","Territorial/mating","Passerellidae",0
"5","7","Territorial/mating","Passerellidae",12
"8","7","Territorial/mating","Passerellidae",0
"5","8","Territorial/mating","Passerellidae",8
"8","8","Territorial/mating","Passerellidae",0
"5","9","Territorial/mating","Passerellidae",6
"8","9","Territorial/mating","Passerellidae",0
"5","10","Territorial/mating","Passerellidae",2
"8","10","Territorial/mating","Passerellidae",0
"5","14","Territorial/mating","Passerellidae",0
"8","14","Territorial/mating","Passerellidae",5
"5","15","Territorial/mating","Passerellidae",0
"8","15","Territorial/mating","Passerellidae",11
"5","16","Territorial/mating","Passerellidae",0
"8","16","Territorial/mating","Passerellidae",2
"5","17","Territorial/mating","Passerellidae",0
"8","17","Territorial/mating","Passerellidae",8
"5","18","Territorial/mating","Passerellidae",0
"8","18","Territorial/mating","Passerellidae",1
"5","19","Territorial/mating","Passerellidae",0
"8","19","Territorial/mating","Passerellidae",6
"5","20","Territorial/mating","Passerellidae",0
"8","20","Territorial/mating","Passerellidae",4
"5","21","Territorial/mating","Passerellidae",0
"8","21","Territorial/mating","Passerellidae",2
"5","22","Territorial/mating","Passerellidae",0
"8","22","Territorial/mating","Passerellidae",2
"5","23","Territorial/mating","Passerellidae",0
"8","23","Territorial/mating","Passerellidae",8
"5","24","Territorial/mating","Passerellidae",0
"8","24","Territorial/mating","Passerellidae",4
"5","1","Active movement","Picidae",0
"8","1","Active movement","Picidae",0
"5","2","Active movement","Picidae",0
"8","2","Active movement","Picidae",0
"5","3","Active movement","Picidae",0
"8","3","Active movement","Picidae",0
"5","4","Active movement","Picidae",0
"8","4","Active movement","Picidae",0
"5","5","Active movement","Picidae",0
"8","5","Active movement","Picidae",0
"5","6","Active movement","Picidae",0
"8","6","Active movement","Picidae",0
"5","7","Active movement","Picidae",0
"8","7","Active movement","Picidae",0
"5","8","Active movement","Picidae",0
"8","8","Active movement","Picidae",0
"5","9","Active movement","Picidae",0
"8","9","Active movement","Picidae",0
"5","10","Active movement","Picidae",0
"8","10","Active movement","Picidae",0
"5","14","Active movement","Picidae",0
"8","14","Active movement","Picidae",0
"5","15","Active movement","Picidae",0
"8","15","Active movement","Picidae",0
"5","16","Active movement","Picidae",0
"8","16","Active movement","Picidae",0
"5","17","Active movement","Picidae",0
"8","17","Active movement","Picidae",0
"5","18","Active movement","Picidae",0
"8","18","Active movement","Picidae",0
"5","19","Active movement","Picidae",0
"8","19","Active movement","Picidae",0
"5","20","Active movement","Picidae",0
"8","20","Active movement","Picidae",0
"5","21","Active movement","Picidae",0
"8","21","Active movement","Picidae",1
"5","22","Active movement","Picidae",0
"8","22","Active movement","Picidae",0
"5","23","Active movement","Picidae",0
"8","23","Active movement","Picidae",0
"5","24","Active movement","Picidae",0
"8","24","Active movement","Picidae",0
"5","1","Cleaning","Picidae",0
"8","1","Cleaning","Picidae",0
"5","2","Cleaning","Picidae",0
"8","2","Cleaning","Picidae",0
"5","3","Cleaning","Picidae",0
"8","3","Cleaning","Picidae",0
"5","4","Cleaning","Picidae",0
"8","4","Cleaning","Picidae",0
"5","5","Cleaning","Picidae",0
"8","5","Cleaning","Picidae",0
"5","6","Cleaning","Picidae",0
"8","6","Cleaning","Picidae",0
"5","7","Cleaning","Picidae",0
"8","7","Cleaning","Picidae",0
"5","8","Cleaning","Picidae",0
"8","8","Cleaning","Picidae",0
"5","9","Cleaning","Picidae",0
"8","9","Cleaning","Picidae",0
"5","10","Cleaning","Picidae",0
"8","10","Cleaning","Picidae",0
"5","14","Cleaning","Picidae",0
"8","14","Cleaning","Picidae",0
"5","15","Cleaning","Picidae",0
"8","15","Cleaning","Picidae",0
"5","16","Cleaning","Picidae",0
"8","16","Cleaning","Picidae",0
"5","17","Cleaning","Picidae",0
"8","17","Cleaning","Picidae",0
"5","18","Cleaning","Picidae",0
"8","18","Cleaning","Picidae",0
"5","19","Cleaning","Picidae",0
"8","19","Cleaning","Picidae",0
"5","20","Cleaning","Picidae",0
"8","20","Cleaning","Picidae",0
"5","21","Cleaning","Picidae",0
"8","21","Cleaning","Picidae",0
"5","22","Cleaning","Picidae",0
"8","22","Cleaning","Picidae",0
"5","23","Cleaning","Picidae",0
"8","23","Cleaning","Picidae",0
"5","24","Cleaning","Picidae",0
"8","24","Cleaning","Picidae",0
"5","1","Feeding","Picidae",0
"8","1","Feeding","Picidae",0
"5","2","Feeding","Picidae",0
"8","2","Feeding","Picidae",0
"5","3","Feeding","Picidae",0
"8","3","Feeding","Picidae",0
"5","4","Feeding","Picidae",0
"8","4","Feeding","Picidae",0
"5","5","Feeding","Picidae",0
"8","5","Feeding","Picidae",0
"5","6","Feeding","Picidae",0
"8","6","Feeding","Picidae",0
"5","7","Feeding","Picidae",0
"8","7","Feeding","Picidae",0
"5","8","Feeding","Picidae",0
"8","8","Feeding","Picidae",0
"5","9","Feeding","Picidae",0
"8","9","Feeding","Picidae",0
"5","10","Feeding","Picidae",0
"8","10","Feeding","Picidae",0
"5","14","Feeding","Picidae",0
"8","14","Feeding","Picidae",0
"5","15","Feeding","Picidae",0
"8","15","Feeding","Picidae",0
"5","16","Feeding","Picidae",0
"8","16","Feeding","Picidae",0
"5","17","Feeding","Picidae",0
"8","17","Feeding","Picidae",0
"5","18","Feeding","Picidae",0
"8","18","Feeding","Picidae",0
"5","19","Feeding","Picidae",0
"8","19","Feeding","Picidae",0
"5","20","Feeding","Picidae",0
"8","20","Feeding","Picidae",0
"5","21","Feeding","Picidae",0
"8","21","Feeding","Picidae",0
"5","22","Feeding","Picidae",0
"8","22","Feeding","Picidae",0
"5","23","Feeding","Picidae",0
"8","23","Feeding","Picidae",1
"5","24","Feeding","Picidae",0
"8","24","Feeding","Picidae",0
"5","1","Inactivity","Picidae",0
"8","1","Inactivity","Picidae",0
"5","2","Inactivity","Picidae",0
"8","2","Inactivity","Picidae",0
"5","3","Inactivity","Picidae",0
"8","3","Inactivity","Picidae",0
"5","4","Inactivity","Picidae",0
"8","4","Inactivity","Picidae",0
"5","5","Inactivity","Picidae",0
"8","5","Inactivity","Picidae",0
"5","6","Inactivity","Picidae",0
"8","6","Inactivity","Picidae",0
"5","7","Inactivity","Picidae",0
"8","7","Inactivity","Picidae",0
"5","8","Inactivity","Picidae",0
"8","8","Inactivity","Picidae",0
"5","9","Inactivity","Picidae",0
"8","9","Inactivity","Picidae",0
"5","10","Inactivity","Picidae",0
"8","10","Inactivity","Picidae",0
"5","14","Inactivity","Picidae",0
"8","14","Inactivity","Picidae",0
"5","15","Inactivity","Picidae",0
"8","15","Inactivity","Picidae",0
"5","16","Inactivity","Picidae",0
"8","16","Inactivity","Picidae",0
"5","17","Inactivity","Picidae",0
"8","17","Inactivity","Picidae",0
"5","18","Inactivity","Picidae",0
"8","18","Inactivity","Picidae",0
"5","19","Inactivity","Picidae",0
"8","19","Inactivity","Picidae",0
"5","20","Inactivity","Picidae",0
"8","20","Inactivity","Picidae",0
"5","21","Inactivity","Picidae",0
"8","21","Inactivity","Picidae",0
"5","22","Inactivity","Picidae",0
"8","22","Inactivity","Picidae",0
"5","23","Inactivity","Picidae",0
"8","23","Inactivity","Picidae",0
"5","24","Inactivity","Picidae",0
"8","24","Inactivity","Picidae",0
"5","1","Territorial/mating","Picidae",0
"8","1","Territorial/mating","Picidae",0
"5","2","Territorial/mating","Picidae",0
"8","2","Territorial/mating","Picidae",0
"5","3","Territorial/mating","Picidae",0
"8","3","Territorial/mating","Picidae",0
"5","4","Territorial/mating","Picidae",0
"8","4","Territorial/mating","Picidae",0
"5","5","Territorial/mating","Picidae",0
"8","5","Territorial/mating","Picidae",0
"5","6","Territorial/mating","Picidae",0
"8","6","Territorial/mating","Picidae",0
"5","7","Territorial/mating","Picidae",0
"8","7","Territorial/mating","Picidae",0
"5","8","Territorial/mating","Picidae",1
"8","8","Territorial/mating","Picidae",0
"5","9","Territorial/mating","Picidae",0
"8","9","Territorial/mating","Picidae",0
"5","10","Territorial/mating","Picidae",0
"8","10","Territorial/mating","Picidae",0
"5","14","Territorial/mating","Picidae",0
"8","14","Territorial/mating","Picidae",0
"5","15","Territorial/mating","Picidae",0
"8","15","Territorial/mating","Picidae",0
"5","16","Territorial/mating","Picidae",0
"8","16","Territorial/mating","Picidae",0
"5","17","Territorial/mating","Picidae",0
"8","17","Territorial/mating","Picidae",0
"5","18","Territorial/mating","Picidae",0
"8","18","Territorial/mating","Picidae",0
"5","19","Territorial/mating","Picidae",0
"8","19","Territorial/mating","Picidae",0
"5","20","Territorial/mating","Picidae",0
"8","20","Territorial/mating","Picidae",0
"5","21","Territorial/mating","Picidae",0
"8","21","Territorial/mating","Picidae",0
"5","22","Territorial/mating","Picidae",0
"8","22","Territorial/mating","Picidae",0
"5","23","Territorial/mating","Picidae",0
"8","23","Territorial/mating","Picidae",0
"5","24","Territorial/mating","Picidae",0
"8","24","Territorial/mating","Picidae",0
"5","1","Active movement","Polioptilidae",1
"8","1","Active movement","Polioptilidae",0
"5","2","Active movement","Polioptilidae",1
"8","2","Active movement","Polioptilidae",0
"5","3","Active movement","Polioptilidae",0
"8","3","Active movement","Polioptilidae",0
"5","4","Active movement","Polioptilidae",0
"8","4","Active movement","Polioptilidae",0
"5","5","Active movement","Polioptilidae",0
"8","5","Active movement","Polioptilidae",0
"5","6","Active movement","Polioptilidae",1
"8","6","Active movement","Polioptilidae",0
"5","7","Active movement","Polioptilidae",1
"8","7","Active movement","Polioptilidae",0
"5","8","Active movement","Polioptilidae",4
"8","8","Active movement","Polioptilidae",0
"5","9","Active movement","Polioptilidae",1
"8","9","Active movement","Polioptilidae",0
"5","10","Active movement","Polioptilidae",0
"8","10","Active movement","Polioptilidae",0
"5","14","Active movement","Polioptilidae",0
"8","14","Active movement","Polioptilidae",0
"5","15","Active movement","Polioptilidae",0
"8","15","Active movement","Polioptilidae",1
"5","16","Active movement","Polioptilidae",0
"8","16","Active movement","Polioptilidae",0
"5","17","Active movement","Polioptilidae",0
"8","17","Active movement","Polioptilidae",0
"5","18","Active movement","Polioptilidae",0
"8","18","Active movement","Polioptilidae",0
"5","19","Active movement","Polioptilidae",0
"8","19","Active movement","Polioptilidae",0
"5","20","Active movement","Polioptilidae",0
"8","20","Active movement","Polioptilidae",0
"5","21","Active movement","Polioptilidae",0
"8","21","Active movement","Polioptilidae",3
"5","22","Active movement","Polioptilidae",0
"8","22","Active movement","Polioptilidae",1
"5","23","Active movement","Polioptilidae",0
"8","23","Active movement","Polioptilidae",0
"5","24","Active movement","Polioptilidae",0
"8","24","Active movement","Polioptilidae",1
"5","1","Cleaning","Polioptilidae",0
"8","1","Cleaning","Polioptilidae",0
"5","2","Cleaning","Polioptilidae",0
"8","2","Cleaning","Polioptilidae",0
"5","3","Cleaning","Polioptilidae",0
"8","3","Cleaning","Polioptilidae",0
"5","4","Cleaning","Polioptilidae",0
"8","4","Cleaning","Polioptilidae",0
"5","5","Cleaning","Polioptilidae",0
"8","5","Cleaning","Polioptilidae",0
"5","6","Cleaning","Polioptilidae",0
"8","6","Cleaning","Polioptilidae",0
"5","7","Cleaning","Polioptilidae",0
"8","7","Cleaning","Polioptilidae",0
"5","8","Cleaning","Polioptilidae",0
"8","8","Cleaning","Polioptilidae",0
"5","9","Cleaning","Polioptilidae",2
"8","9","Cleaning","Polioptilidae",0
"5","10","Cleaning","Polioptilidae",0
"8","10","Cleaning","Polioptilidae",0
"5","14","Cleaning","Polioptilidae",0
"8","14","Cleaning","Polioptilidae",0
"5","15","Cleaning","Polioptilidae",0
"8","15","Cleaning","Polioptilidae",0
"5","16","Cleaning","Polioptilidae",0
"8","16","Cleaning","Polioptilidae",0
"5","17","Cleaning","Polioptilidae",0
"8","17","Cleaning","Polioptilidae",0
"5","18","Cleaning","Polioptilidae",0
"8","18","Cleaning","Polioptilidae",0
"5","19","Cleaning","Polioptilidae",0
"8","19","Cleaning","Polioptilidae",0
"5","20","Cleaning","Polioptilidae",0
"8","20","Cleaning","Polioptilidae",0
"5","21","Cleaning","Polioptilidae",0
"8","21","Cleaning","Polioptilidae",0
"5","22","Cleaning","Polioptilidae",0
"8","22","Cleaning","Polioptilidae",0
"5","23","Cleaning","Polioptilidae",0
"8","23","Cleaning","Polioptilidae",0
"5","24","Cleaning","Polioptilidae",0
"8","24","Cleaning","Polioptilidae",0
"5","1","Feeding","Polioptilidae",0
"8","1","Feeding","Polioptilidae",0
"5","2","Feeding","Polioptilidae",0
"8","2","Feeding","Polioptilidae",0
"5","3","Feeding","Polioptilidae",0
"8","3","Feeding","Polioptilidae",0
"5","4","Feeding","Polioptilidae",0
"8","4","Feeding","Polioptilidae",0
"5","5","Feeding","Polioptilidae",0
"8","5","Feeding","Polioptilidae",0
"5","6","Feeding","Polioptilidae",0
"8","6","Feeding","Polioptilidae",0
"5","7","Feeding","Polioptilidae",0
"8","7","Feeding","Polioptilidae",0
"5","8","Feeding","Polioptilidae",3
"8","8","Feeding","Polioptilidae",0
"5","9","Feeding","Polioptilidae",1
"8","9","Feeding","Polioptilidae",0
"5","10","Feeding","Polioptilidae",0
"8","10","Feeding","Polioptilidae",0
